2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\ExtensionActivityEdge,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\ExtensionActivityEdge-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Favicons,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Favicons-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\favorites_diagnostic.log,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\heavy_ad_intervention_opt_out.db,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\heavy_ad_intervention_opt_out.db-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\History,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\History-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\LOCK,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\LOG,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Login Data,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Login Data-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\MediaDeviceSalts,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\MediaDeviceSalts-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Network Action Predictor,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Network Action Predictor-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Preferences,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\PreferredApps,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\README,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Secure Preferences,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\SharedStorage,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Top Sites,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Top Sites-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Web Data,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Web Data-journal,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\AutofillStrikeDatabase\LOCK,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\AutofillStrikeDatabase\LOG,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\BudgetDatabase\LOCK,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\BudgetDatabase\LOG,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\data_0,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\data_1,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\data_2,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\data_3,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000001,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000002,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000003,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000004,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000005,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000006,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000007,low
2025-06-14 20:14:11,Scanned: C:\Users\saura\.TurboVPN\EBWebView\Default\Cache\Cache_Data\f_000008,low
